0.10102760587,0.0764648466371,0.056494305849,0.0544696267385,0.0701007899242,0.122348740594,0.0546150549508,0.0383037213332,0.0228848392383,0.123649771813,0.0343657288485,0.00529917576173,0.0724905257023,0.0416396392476,0.0742238538918,0.0516217735993
0.0424925197656,0.0458320636501,0.02807704891,0.0414739623105,0.0940799202202,0.0607662152053,0.132223142069,0.0687884975719,0.0880311154746,0.0312087716204,0.0704921743953,0.0318404103547,0.090159151868,0.0855839662788,0.0872957749536,0.00165526535149
0.0609524154154,0.0302412997575,0.0583585970749,0.124398309368,0.021413644916,0.154690690398,0.0292280804712,0.0110088336492,0.0122368963666,0.128823424611,0.133620133639,0.0297128086551,0.120083912456,0.0437716710902,0.0211924317866,0.0202668503465
0.102387972015,0.0210736435435,0.0349911179805,0.0899089494668,0.104225001956,0.103542319476,0.00671718477242,0.0619943796315,0.101716304879,0.0924901482589,0.00995284146464,0.0909720118002,0.039177465256,0.0399604626556,0.00541756776874,0.0954726290754
0.0802470368139,0.076687283468,0.0646719912884,0.132961588896,0.0582512477732,0.0388713973689,0.038572070476,0.128475550814,0.0104308729619,0.0756704693602,0.0276700316154,0.0267579954706,0.0594562363922,0.0172861904256,0.0765815434072,0.0874084934679
0.0826254873513,0.107422117903,0.0369787171927,0.11268896285,0.0660157800377,0.0748059898389,0.0200738608988,0.0744821371097,0.0445672084036,0.0735684139792,0.0316800105701,0.000220829830577,0.0539677060791,0.107658910353,0.0910628040057,0.0221810635962
0.0332832693371,0.0744853489193,0.101206360887,0.0946977150397,0.0732064040926,0.0597506714943,0.0806411717213,0.0453239200082,0.0889711756549,0.0444443466803,0.0876480022363,0.0826738980535,0.072251661143,0.0121058654701,0.0269232467272,0.022386942535
0.0175497312535,0.0784251955696,0.109051716914,0.120478574228,0.0731329422207,0.113588721329,0.0218913924183,0.0888001196528,0.0719238665079,0.00426674498575,0.0836239304961,0.0369465632874,0.0244931949013,0.0248791393423,0.0335588465428,0.0973893203511
0.145227524396,0.102306452064,0.0782045202259,0.0376197754663,0.0168796396066,0.0164649376366,0.0960561375021,0.0922941695502,0.106611147549,0.000372866544305,0.0480458260005,0.110544157354,0.00365266334228,0.0571968337908,0.0189214670539,0.0696018819175
0.094965913674,0.0526986901563,0.104060599436,0.0229628049835,0.0742298628094,0.0363345134486,0.104048169575,0.100054509424,0.0928014426328,0.0400726360723,0.00523402729126,0.0494941473112,0.0185942639269,0.0485161342631,0.0548604091698,0.101071875826
